555;11;2001;2;1;555;PE
556;11;2001;1;7;556;RM
557;11;2001;2;8;557;RM
558;11;2003;1;18;558;PE
559;11;2003;1;9;559;RI
560;11;2011;1;19;560;0
561;11;1993;1;3;561;8
562;11;1993;2;1;562;8
563;11;1993;2;1;563;7
564;11;1993;1;1;564;PE
565;11;1993;2;2;565;8.5
566;11;1993;2;2;566;8.5
567;11;1993;1;2;567;PE
568;11;1993;1;3;568;8
569;11;1994;2;1;569;PE
570;11;1994;2;2;570;8
571;11;1994;1;1;571;7
572;11;1994;1;1;572;7
573;11;1994;2;1;573;PE
574;11;1994;1;2;574;7.5
575;11;1994;1;2;575;PE
576;11;1994;2;1;576;8
577;11;1995;2;1;577;PE
578;11;1995;1;1;578;PE
579;11;1995;1;1;579;8.5
580;11;1995;1;2;580;PE
581;11;1995;1;2;581;7
582;11;1996;1;2;582;RI
583;11;1996;1;1;583;RI
584;11;1998;1;1;584;RJ
585;11;1998;1;1;585;RI
586;11;1999;1;1;586;PE
587;11;1999;1;1;587;PE
588;11;2000;2;1;588;RI
589;11;2000;1;2;589;PE
590;11;2000;1;1;590;7.5
591;11;2000;2;1;591;PE
592;11;2002;1;1;592;7
593;11;2002;1;1;593;RI
594;11;2007;2;3;594;0
595;11;2007;2;2;595;4
596;11;2008;1;1;596;0
597;11;2009;1;1;597;1
598;11;2009;1;1;598;0
599;11;2009;2;1;599;1
600;11;2010;1;1;600;7
601;11;2011;1;3;601;8
602;11;2011;1;3;602;0
603;11;2011;2;3;603;6.5
604;11;2012;1;2;604;7.5
605;11;1993;2;1;605;7
606;11;1993;1;1;606;7
607;11;1993;1;1;607;8
608;11;1993;2;2;608;8
609;11;1993;1;4;609;PE
610;11;1993;2;1;610;8
611;11;1993;1;1;611;7
612;11;1994;2;1;612;RI
613;11;1994;2;2;613;PE
614;11;1995;2;1;614;7
615;11;1995;2;3;615;PE
616;11;1995;2;2;616;RI
617;11;1996;2;77;617;9.5
618;11;2002;1;20;618;RI
619;11;2002;1;4;619;RI
620;11;1993;1;2;620;7.5
621;11;1993;1;1;621;RI
622;11;1993;2;1;622;PE
623;11;1993;2;2;623;8
624;11;1993;1;1;624;PE
625;11;1993;2;1;625;RI
626;11;1993;2;1;626;8
627;11;1993;1;2;627;8.5
628;11;1994;1;1;628;8
629;11;1994;1;1;629;PE
630;11;1994;2;2;630;RI
631;11;1994;2;1;631;8
632;11;1994;2;1;632;7
633;11;1994;1;1;633;8.5
634;11;1994;1;1;634;7.5
635;11;1994;2;1;635;7
636;11;1994;2;8;636;AP
637;11;1995;1;2;637;7
638;11;1995;2;3;638;PE
639;11;1995;2;2;639;RI
640;11;1995;1;1;640;RI
641;11;1996;2;1;641;RI
642;11;1996;2;2;642;7.5
643;11;1997;1;2;643;PE
644;11;1997;2;1;644;8
645;11;1998;1;1;645;PE
646;11;1998;2;1;646;PE
647;11;1998;1;2;647;8
648;11;1999;1;1;648;6
649;11;1999;2;1;649;6
650;11;1999;2;1;650;7.5
651;11;2000;1;1;651;9
652;11;2001;1;1;652;6
653;11;2001;2;1;653;6
654;11;2004;2;1;654;9
655;11;2005;2;1;655;9.5
656;11;1993;1;6;656;8
657;11;1993;2;4;657;7
658;11;1993;2;2;658;9
659;11;1993;2;1;659;8.5
660;11;1993;2;1;660;6
661;11;1993;1;1;661;8
662;11;1993;1;3;662;7
663;11;1993;1;5;663;8
664;11;1994;1;2;664;PE
665;11;1994;2;1;665;7.5
666;11;1994;2;1;666;8
667;11;1994;1;2;667;7.5
668;11;1994;1;1;668;8
669;11;1994;2;2;669;7
670;11;1994;2;1;670;7
671;11;1994;1;1;671;7
672;11;1995;2;1;672;7
673;11;1995;1;1;673;PE
674;11;1995;2;1;674;9
675;11;1995;1;2;675;8.5
676;11;1995;1;1;676;6
677;11;1995;2;2;677;7.5
678;11;1995;1;2;678;8
679;11;1995;2;4;679;8
680;11;1995;1;7;680;AP
681;11;1996;1;1;681;7
682;11;1996;1;2;682;RI
683;11;1996;2;1;683;7.5
684;11;1996;1;1;684;6.5
685;11;1996;1;1;685;7
686;11;1996;2;1;686;7.5
687;11;1996;2;1;687;8.5
688;11;1996;2;1;688;7
689;11;1997;1;2;689;7
690;11;1997;1;1;690;9
691;11;1997;1;1;691;9.5
692;11;1997;2;1;692;RI
693;11;1997;2;1;693;8.5
694;11;1997;2;1;694;RI
695;11;1997;1;2;695;9
696;11;1997;2;1;696;8
697;11;1998;2;1;697;7
698;11;1998;1;1;698;7
699;11;1998;2;1;699;7.5
700;11;1998;1;1;700;7.5
701;11;1999;1;1;701;9
702;11;1999;1;1;702;IN
703;11;1993;1;2;703;RI
704;11;1993;2;2;704;6
705;11;1993;1;2;705;7
706;11;1993;2;1;706;9
